,refreshrate,ram,ssd,rom,display,price,brandname_encoded,model_encoded,cpucore_I3,cpucore_I5,cpucore_I7,cpucore_I9,cpucore_ce,cpucore_m1,cpucore_pe,cpucore_ry,gpu_encoded,displayquality_4k,displayquality_4k_touch,displayquality_WQXGA,displayquality_fhd,displayquality_fhd_touch,displayquality_hd,displayquality_ips,displayquality_qhd,displayquality_retina,displayquality_uhd
397,144,8,128,0,13,146800,1,83,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,1,0
398,144,8,256,0,13,174800,1,83,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,1,0
399,144,8,0,512,13,194800,1,82,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,1,0
400,144,8,256,0,13,146800,1,82,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,1,0
401,144,16,0,512,13,320800,1,82,0,0,1,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0
402,144,16,1024,0,13,384800,1,82,0,0,0,1,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0
403,144,8,512,0,16,130800,2,110,0,0,1,0,0,0,0,0,17,0,0,0,1,0,0,0,0,0,0
404,240,16,512,0,16,196800,2,112,0,0,1,0,0,0,0,0,26,0,0,0,0,0,0,1,0,0,0
405,144,8,512,0,16,148800,2,112,0,0,1,0,0,0,0,0,18,0,0,0,1,0,0,0,0,0,0
406,144,16,512,0,16,172800,2,112,0,0,1,0,0,0,0,0,17,0,0,0,1,0,0,0,0,0,0
407,144,16,512,0,16,236800,2,112,0,0,1,0,0,0,0,0,27,0,0,0,1,0,0,0,0,0,0
408,120,16,512,0,16,156800,2,113,0,0,0,0,0,0,0,1,19,0,0,0,1,0,0,0,0,0,0
409,120,16,1024,0,14,196800,2,113,0,0,0,0,0,0,0,1,26,0,0,0,1,0,0,0,0,0,0
410,144,8,512,0,16,168800,2,113,0,0,1,0,0,0,0,0,17,0,0,0,1,0,0,0,0,0,0
411,144,16,1024,0,16,179800,2,113,0,0,1,0,0,0,0,0,19,0,0,0,1,0,0,0,0,0,0
412,240,16,1024,0,16,228800,2,113,0,0,1,0,0,0,0,0,27,0,0,0,1,0,0,0,0,0,0
413,144,16,512,0,16,205000,2,113,0,0,1,0,0,0,0,0,17,0,0,0,1,0,0,0,0,0,0
414,144,16,512,0,16,196800,2,134,0,0,1,0,0,0,0,0,29,0,0,0,1,0,0,0,0,0,0
415,192,8,512,0,16,130800,2,136,0,0,0,0,0,0,0,1,18,0,0,0,0,0,0,1,0,0,0
416,144,16,512,1024,16,164800,2,136,0,0,1,0,0,0,0,0,19,0,0,0,1,0,0,0,0,0,0
417,144,8,256,0,16,110800,2,138,0,1,0,0,0,0,0,0,18,0,0,0,1,0,0,0,0,0,0
418,144,8,512,0,16,102800,2,144,0,0,1,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0
419,144,16,512,0,16,140800,2,155,0,0,1,0,0,0,0,0,17,0,0,0,1,0,0,0,0,0,0
420,144,16,512,0,14,134800,2,154,0,0,1,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0
421,144,16,1024,0,16,199800,3,25,0,0,1,0,0,0,0,0,29,0,0,0,0,0,0,1,0,0,0
422,144,32,1024,0,16,210800,3,25,0,0,1,0,0,0,0,0,29,0,0,0,1,0,0,0,0,0,0
423,144,16,1024,0,16,168800,3,114,0,0,1,0,0,0,0,0,26,0,0,0,1,0,0,0,0,0,0
424,144,64,1024,0,16,238800,3,147,0,0,1,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0
425,144,64,2048,0,16,258800,3,147,0,0,1,0,0,0,0,0,29,0,0,0,1,0,0,0,0,0,0
426,60,16,256,1024,16,160800,4,158,0,0,1,0,0,0,0,0,17,0,0,0,1,0,0,0,0,0,0
427,120,16,256,1024,17,270800,4,158,0,0,0,1,0,0,0,0,17,0,0,0,0,0,1,0,0,0,0
428,60,16,256,1024,17,225800,4,158,0,0,1,0,0,0,0,0,17,0,0,0,1,0,0,0,0,0,0
429,144,16,512,1024,17,318800,4,158,0,0,1,0,0,0,0,0,27,1,0,0,0,0,0,0,0,0,0
430,60,8,512,0,16,120800,4,36,0,1,0,0,0,0,0,0,19,0,0,0,1,0,0,0,0,0,0
431,144,16,512,0,16,158800,4,40,0,0,1,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0
432,144,8,512,0,16,152800,4,40,0,0,1,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0
433,60,16,128,1024,16,180800,4,43,0,0,1,0,0,0,0,0,26,0,0,0,1,0,0,0,0,0,0
434,144,32,1024,0,17,280800,4,44,0,0,1,0,0,0,0,0,27,0,0,0,1,0,0,0,0,0,0
435,144,16,512,0,16,114800,4,76,0,0,1,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0
436,144,12,512,0,16,88800,4,162,0,1,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0
437,144,8,256,0,13,94800,4,162,0,1,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0
438,144,8,8,256,13,114800,4,76,0,0,1,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0
439,192,8,512,0,14,128800,4,76,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
440,144,8,256,0,16,96800,4,76,0,1,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0
441,144,32,512,0,16,238800,4,101,0,0,1,0,0,0,0,0,34,0,1,0,0,0,0,0,0,0,0
442,144,64,1024,0,16,298800,4,101,0,1,0,0,0,0,0,0,32,0,0,0,1,0,0,0,0,0,0
443,144,8,256,0,13,144800,4,148,0,1,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0
444,144,8,16,512,13,210800,4,148,0,0,1,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0
445,144,16,512,0,13,210800,4,148,0,0,1,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0
446,144,16,512,0,13,174800,4,148,0,0,1,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0
447,144,8,256,0,13,134800,4,148,0,1,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0
448,144,8,512,0,13,158800,4,148,0,0,1,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0
449,144,16,512,0,13,170800,4,148,0,0,1,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0
450,144,8,256,0,13,134800,4,148,0,1,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0
451,144,16,512,0,16,210800,4,148,0,0,1,0,0,0,0,0,18,0,0,0,1,0,0,0,0,0,0
452,144,16,512,0,16,230800,4,148,0,0,1,0,0,0,0,0,17,0,0,0,1,0,0,0,0,0,0
453,144,8,512,0,15,174800,4,148,0,1,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0
454,144,16,512,0,16,234800,4,148,0,0,1,0,0,0,0,0,18,0,0,0,1,0,0,0,0,0,0
455,144,16,512,0,16,258800,4,148,0,0,1,0,0,0,0,0,18,0,0,0,1,0,0,0,0,0,0
456,144,16,512,0,16,268800,4,148,0,0,1,0,0,0,0,0,18,0,0,0,1,0,0,0,0,0,0
457,144,32,512,0,16,295800,4,148,0,0,1,0,0,0,0,0,18,0,0,0,1,0,0,0,0,0,0
458,144,16,1024,0,16,290800,4,148,0,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0
459,144,16,512,0,16,196800,4,149,0,0,1,0,0,0,0,0,17,0,0,0,1,0,0,0,0,0,0
460,144,8,256,0,16,154800,4,149,0,1,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0
461,144,32,1024,0,17,378800,5,116,0,0,0,1,0,0,0,0,27,0,0,0,1,0,0,0,0,0,0
462,144,16,1024,0,16,130800,5,35,0,1,0,0,0,0,0,0,17,0,0,0,1,0,0,0,0,0,0
463,144,16,1024,0,16,120800,5,35,0,1,0,0,0,0,0,0,17,0,0,0,1,0,0,0,0,0,0
464,144,16,1024,0,16,149800,5,35,0,0,1,0,0,0,0,0,17,0,0,0,1,0,0,0,0,0,0
465,144,16,1024,0,16,140800,5,35,0,0,1,0,0,0,0,0,17,0,0,0,1,0,0,0,0,0,0
466,144,16,1024,0,16,170800,5,109,0,0,1,0,0,0,0,0,26,0,0,0,1,0,0,0,0,0,0
467,144,16,1024,0,16,190800,5,115,0,0,0,0,0,0,0,1,27,0,0,0,1,0,0,0,0,0,0
468,144,16,1024,0,16,216800,5,115,0,0,0,0,0,0,0,1,27,0,0,0,1,0,0,0,0,0,0
469,144,16,1024,0,16,190800,5,130,0,0,0,0,0,0,0,1,19,0,0,0,1,0,0,0,0,0,0
470,144,16,512,0,13,170800,6,31,0,0,1,0,0,0,0,0,23,0,0,0,0,1,0,0,0,0,0
471,144,16,1024,0,16,176800,6,89,0,0,1,0,0,0,0,0,19,0,0,0,1,0,0,0,0,0,0
472,144,16,256,0,16,150800,6,89,0,0,1,0,0,0,0,0,19,0,0,0,1,0,0,0,0,0,0
473,120,16,256,1024,17,170800,6,89,0,0,1,0,0,0,0,0,17,0,0,0,1,0,0,0,0,0,0
474,192,8,256,0,14,88800,6,100,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,1,0,0,0
475,144,8,256,0,6,106800,6,100,0,0,1,0,0,0,0,0,17,0,0,0,1,0,0,0,0,0,0
476,144,16,512,0,16,134800,6,100,0,0,0,0,0,0,0,1,17,0,0,0,1,0,0,0,0,0,0
477,144,8,512,0,16,146800,6,100,0,0,1,0,0,0,0,0,17,0,0,0,1,0,0,0,0,0,0
478,144,8,512,0,16,134800,6,100,0,1,0,0,0,0,0,0,19,0,0,0,1,0,0,0,0,0,0
479,144,8,256,0,13,84800,6,106,0,1,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0
480,144,8,0,500,14,82800,6,106,0,1,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0
481,144,8,512,0,13,168800,6,124,0,0,1,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0
482,144,32,256,1024,16,230800,6,153,0,0,1,0,0,0,0,0,33,0,0,0,1,0,0,0,0,0,0
483,144,16,512,0,16,230800,6,153,0,0,1,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0
484,144,8,512,0,16,79800,7,71,0,0,0,0,0,0,0,1,11,0,0,0,1,0,0,0,0,0,0
485,144,8,512,0,14,86800,7,70,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
486,144,8,512,0,16,88800,7,70,0,1,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0
487,192,8,256,0,13,82800,7,71,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,1,0,0,0
488,60,8,512,0,16,108800,7,70,0,1,0,0,0,0,0,0,17,0,0,0,1,0,0,0,0,0,0
489,192,8,512,0,16,90800,7,70,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,1,0,0,0
490,120,8,512,0,16,154800,7,80,0,0,0,0,0,0,0,1,26,0,0,0,1,0,0,0,0,0,0
491,120,16,512,0,16,160800,7,80,0,0,0,0,0,0,0,1,26,0,0,0,1,0,0,0,0,0,0
492,144,16,512,0,16,190800,7,80,0,0,1,0,0,0,0,0,26,0,0,0,1,0,0,0,0,0,0
493,144,16,512,0,16,170800,7,77,0,0,1,0,0,0,0,0,19,0,0,0,1,0,0,0,0,0,0
494,144,16,256,0,16,184800,7,77,0,0,1,0,0,0,0,0,26,0,0,0,1,0,0,0,0,0,0
495,240,16,512,0,16,196800,7,77,0,0,1,0,0,0,0,0,26,0,0,0,1,0,0,0,0,0,0
496,120,8,512,0,16,142800,7,77,0,0,1,0,0,0,0,0,18,0,0,0,1,0,0,0,0,0,0
497,120,8,512,0,16,154800,7,77,0,0,1,0,0,0,0,0,19,0,0,0,1,0,0,0,0,0,0
498,144,16,1024,0,16,242800,7,80,0,0,1,0,0,0,0,0,27,0,0,0,1,0,0,0,0,0,0
499,144,16,512,0,16,156800,7,80,0,0,1,0,0,0,0,0,19,0,0,0,1,0,0,0,0,0,0
500,60,16,512,1024,16,140800,7,80,0,0,1,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0
501,144,8,128,1024,16,110800,7,80,0,1,0,0,0,0,0,0,17,0,0,0,1,0,0,0,0,0,0
502,144,16,256,1024,15,230800,7,80,0,0,1,0,0,0,0,0,27,0,0,0,1,0,0,0,0,0,0
503,144,16,1024,0,15,215800,7,80,0,0,1,0,0,0,0,0,26,0,0,0,1,0,0,0,0,0,0
504,144,8,256,0,13,116800,7,163,0,1,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0
505,192,8,0,1024,14,108800,7,164,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,1,0,0,0
506,192,8,256,0,14,138800,7,164,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0,1,0,0,0
507,144,16,512,0,14,205800,7,163,0,0,1,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0
508,144,8,256,0,14,172800,7,163,0,1,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0
509,144,16,1024,0,14,262800,7,163,0,0,1,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0
510,144,16,512,0,16,240800,7,163,0,0,1,0,0,0,0,0,17,0,0,0,1,0,0,0,0,0,0
511,144,16,512,0,13,148800,7,163,0,0,0,0,0,0,0,1,8,0,0,0,0,1,0,0,0,0,0
512,144,16,1024,0,13,178800,7,151,0,0,1,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0
513,144,8,256,0,13,128800,7,151,0,0,1,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0
514,144,8,512,0,13,154800,7,151,0,0,1,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0
515,144,16,512,0,13,262800,1,83,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,1,0
516,144,8,256,0,13,199800,1,83,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,1,0
517,144,8,512,0,13,228800,1,83,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,1,0
518,144,8,256,0,14,258800,10,128,0,0,1,0,0,0,0,0,17,0,0,0,0,1,0,0,0,0,0
519,144,8,256,0,12,168800,10,128,0,1,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0
520,144,16,512,0,12,248800,10,128,0,0,1,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0
521,144,8,128,0,12,154800,10,128,0,1,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0
522,144,8,256,0,12,178800,10,128,0,1,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0
523,144,16,256,0,12,262800,10,128,0,0,1,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0
524,144,8,256,0,12,152800,10,128,0,1,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0
525,144,16,512,0,16,140800,12,19,0,0,0,0,0,0,0,1,7,0,0,0,1,0,0,0,0,0,0
526,144,16,512,1024,16,205800,12,47,0,0,1,0,0,0,0,0,27,0,0,0,1,0,0,0,0,0,0
527,120,16,256,1024,16,154800,12,47,0,0,1,0,0,0,0,0,17,0,0,0,1,0,0,0,0,0,0
528,144,16,1024,0,16,196800,12,47,0,0,1,0,0,0,0,0,26,0,0,0,1,0,0,0,0,0,0
529,60,8,512,0,16,102800,12,51,0,1,0,0,0,0,0,0,17,0,0,0,1,0,0,0,0,0,0
530,120,8,512,0,16,158800,12,51,0,0,1,0,0,0,0,0,19,0,0,0,1,0,0,0,0,0,0
531,144,16,512,0,16,154800,12,55,0,0,1,0,0,0,0,0,19,0,0,0,1,0,0,0,0,0,0
532,144,16,512,0,16,184800,12,55,0,0,1,0,0,0,0,0,26,0,0,0,1,0,0,0,0,0,0
533,60,8,128,1024,16,84800,12,55,0,1,0,0,0,0,0,0,17,0,0,0,1,0,0,0,0,0,0
534,144,16,256,0,16,148800,12,93,0,0,1,0,0,0,0,0,17,0,0,0,1,0,0,0,0,0,0
535,144,16,512,0,16,154800,12,93,0,0,1,0,0,0,0,0,17,0,0,0,1,0,0,0,0,0,0
536,144,16,256,0,14,148800,12,95,0,0,1,0,0,0,0,0,17,0,0,0,1,0,0,0,0,0,0
537,144,16,512,0,16,165800,12,63,0,0,1,0,0,0,0,0,19,0,0,0,1,0,0,0,0,0,0
538,240,32,512,0,16,205800,12,63,0,0,1,0,0,0,0,0,26,0,0,0,1,0,0,0,0,0,0
539,144,16,256,0,16,192800,13,22,0,0,1,0,0,0,0,0,19,0,0,0,1,0,0,0,0,0,0
540,144,16,512,0,16,248800,13,22,0,0,1,0,0,0,0,0,26,0,0,0,1,0,0,0,0,0,0
541,144,16,128,1024,16,120800,16,91,0,0,1,0,0,0,0,0,17,0,0,0,1,0,0,0,0,0,0
542,144,12,256,0,16,90000,0,21,0,0,1,0,0,0,0,0,16,0,0,0,1,0,0,0,0,0,0
543,144,4,0,0,16,48000,0,17,1,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0
544,144,16,0,1024,16,135000,0,21,0,0,1,0,0,0,0,0,17,0,0,0,1,0,0,0,0,0,0
545,144,16,256,1024,16,170000,0,102,0,0,1,0,0,0,0,0,17,0,0,0,1,0,0,0,0,0,0
546,144,16,512,0,16,145000,0,102,0,0,1,0,0,0,0,0,17,0,0,0,1,0,0,0,0,0,0
547,60,16,0,0,16,186800,0,102,0,0,1,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0
548,144,8,0,0,16,77000,0,107,0,1,0,0,0,0,0,0,20,0,0,0,1,0,0,0,0,0,0
549,144,12,0,1024,16,90000,0,108,0,0,1,0,0,0,0,0,16,0,0,0,1,0,0,0,0,0,0
550,144,8,256,0,13,158000,1,81,1,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0
551,60,8,128,0,13,115000,1,82,0,1,0,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0
552,60,8,256,0,13,138000,1,82,0,1,0,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0
553,144,8,256,0,13,212000,1,82,0,1,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0
554,144,8,512,0,13,245000,1,82,0,1,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0
555,144,8,128,0,13,158000,1,82,0,1,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0
556,144,8,256,0,13,185000,1,82,0,1,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0
557,144,8,512,0,13,140000,2,111,0,0,1,0,0,0,0,0,18,0,0,0,1,0,0,0,0,0,0
558,144,8,512,1024,17,280000,2,111,0,0,1,0,0,0,0,0,16,0,0,0,1,0,0,0,0,0,0
559,144,16,128,1024,16,195000,2,111,0,0,1,0,0,0,0,0,17,0,0,0,1,0,0,0,0,0,0
560,144,6,256,1024,16,140000,2,111,0,0,1,0,0,0,0,0,17,0,0,0,1,0,0,0,0,0,0
561,144,16,256,1024,16,170000,2,111,0,0,1,0,0,0,0,0,17,0,0,0,1,0,0,0,0,0,0
562,144,16,512,0,16,175000,2,111,0,0,1,0,0,0,0,0,17,0,0,0,1,0,0,0,0,0,0
563,144,16,0,1024,16,128000,2,111,0,0,1,0,0,0,0,0,17,0,0,0,1,0,0,0,0,0,0
564,144,16,128,1024,16,135000,2,111,0,0,1,0,0,0,0,0,17,0,0,0,1,0,0,0,0,0,0
565,144,16,0,0,16,210000,2,113,0,0,1,0,0,0,0,0,17,0,0,0,1,0,0,0,0,0,0
566,144,8,0,1024,16,110000,2,132,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
567,144,16,256,1024,16,149999,2,133,0,0,1,0,0,0,0,0,17,0,0,0,1,0,0,0,0,0,0
568,144,8,256,0,16,89000,2,144,0,1,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0
569,144,16,512,0,14,140000,2,155,0,0,1,0,0,0,0,0,16,0,0,0,1,0,0,0,0,0,0
570,144,4,0,1024,15,66500,4,14,0,1,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0
571,144,16,256,1024,15,190800,4,158,0,0,1,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0
572,144,16,512,0,15,290000,4,158,0,0,1,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0
573,144,16,256,1024,16,160000,4,37,0,0,1,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0
574,60,8,0,0,16,124800,4,37,0,1,0,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0
575,144,8,0,0,16,164800,4,39,0,0,1,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0
576,144,8,0,0,14,79990,4,76,0,0,1,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0
577,144,4,0,500,15,34000,4,76,0,0,0,0,0,0,1,0,11,0,0,0,1,0,0,0,0,0,0
578,144,4,0,500,16,29999,4,76,0,0,0,0,0,0,1,0,11,0,0,0,1,0,0,0,0,0,0
579,144,8,0,1024,16,78898,4,76,0,0,1,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0
580,144,4,0,1024,16,42995,4,76,1,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0
581,144,8,0,1024,16,65000,4,76,0,0,1,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0
582,144,8,0,1024,16,98500,4,76,0,0,1,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0
583,60,4,0,1024,16,65500,4,76,0,1,0,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0
584,144,8,256,0,13,85000,4,76,0,1,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0
585,144,16,128,1024,16,127000,4,76,0,0,1,0,0,0,0,0,17,0,0,0,1,0,0,0,0,0,0
586,144,8,256,0,16,100000,4,76,0,1,0,0,0,0,0,0,17,0,0,0,1,0,0,0,0,0,0
587,144,16,512,0,16,135000,4,76,0,0,1,0,0,0,0,0,20,0,0,0,1,0,0,0,0,0,0
588,144,16,256,0,15,135000,4,76,0,0,1,0,0,0,0,0,20,0,0,0,1,0,0,0,0,0,0
589,144,16,128,1024,16,146000,4,76,0,0,1,0,0,0,0,0,17,0,0,0,1,0,0,0,0,0,0
590,144,4,0,1024,15,42951,4,79,1,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0
591,144,4,0,1024,14,45600,6,3,1,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0
592,144,8,360,0,13,115000,6,30,0,0,1,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0
593,144,8,0,0,16,80000,6,28,0,1,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0
594,144,16,128,1024,14,155000,6,89,0,0,1,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0
